real_human_author,pull_request_id,comments_by_human_maintainers
tamnd,3216519164,0
buddhika75,3266948091,0
Herve-M,3158064373,0
donmccurdy,3222558441,0
RDeluxe,3226855748,0
MontrealAI,3254273832,0
tonyjin,3118651615,0
jdereg,3151705147,0
jdereg,3151753599,0
MontrealAI,3151753728,0
patmmccann,3088710464,0
nicarq,3138812637,0
tamnd,3153471782,0
adeebshihadeh,3087706936,0
tamnd,3269856351,0
tamnd,3204643957,0
tamnd,3204743310,0
peter-lawrey,3089873827,0
ikamensh,3267279245,0
MontrealAI,3100408142,0
peter-lawrey,3090193147,0
peter-lawrey,3090194277,0
dkundel-openai,3131552625,0
tamnd,3193173304,0
tamnd,3187069749,0
MontrealAI,3154894326,0
MontrealAI,3127234893,0
peter-lawrey,3094342002,0
jdereg,3155249930,0
jdereg,3155254540,0
tamnd,3249443041,0
mldangelo,3085153537,0
tamnd,3186900986,0
MontrealAI,3185077325,0
tamnd,3236363718,0
tamnd,3236563703,0
jdereg,3158864704,0
MontrealAI,3158867625,0
jdereg,3158894747,0
dlwh,3254503350,0
tamnd,3253513100,0
tamnd,3246796210,0
ryokun6,3214924127,0
jabrena,3197330637,0
codyde,3186492948,0
colebemis,3111841315,0
pushpak1300,3112459662,0
mattpocock,3189762646,0
ryokun6,3190009860,0
benjaminshafii,3127195862,0
ryokun6,3190107575,0
ryokun6,3225326084,0
mattpocock,3196026519,0
nate-kelley-buster,3196172924,0
AlexImb,3196192171,0
AbhiPrasad,3163420266,0
benjaminshafii,3190247421,0
myzie,3207082361,0
myungjoo,3221311288,0
AbhiPrasad,3169146564,0
AbhiPrasad,3131238821,0
philosowaffle,3203376500,0
scopsy,3235847706,0
aldinokemal,3205042667,0
f1shy-dev,3144466175,0
benjaminshafii,3161160444,0
oeway,3234710075,0
mdjastrzebski,3234912035,0
JoshFerge,3176828879,0
benjaminshafii,3183337480,0
alexgshaw,3203515928,0
armenzg,3222749303,0
imbhargav5,3222885896,0
imbhargav5,3251350146,0
imbhargav5,3228842389,0
Codehagen,3193527516,0
tcm390,3202330170,0
georgewrmarshall,3254809770,0
dallinbentley,3213291467,0
AngeloGiacco,3245242601,0
marcklingen,3197512041,0
marcklingen,3197529602,0
kyegomez,3216324404,0
mertunsall,3216373575,0
maxdeichmann,3259777194,0
joeykraut,3134532214,0
marcklingen,3135095519,0
ryokun6,3185534745,0
ryokun6,3185549071,0
edeNFed,3171750360,0
mertunsall,3195957785,0
dallinbentley,3216830327,0
louis030195,3221166299,0
scopsy,3153752896,0
siggisim,3154800493,0
benjaminshafii,3177364810,0
hipsterusername,3194300634,0
louis030195,3244240693,0
liuyanghejerry,3201430051,0
stemangiola,3201550077,0
nimarb,3239813524,0
ryokun6,3256894007,0
EunjuYang,3258822575,0
imbhargav5,3255276483,0
imbhargav5,3249029467,0
JhumanJ,3140211798,0
ryokun6,3256454694,0
imbhargav5,3247870307,0
lacymorrow,3190851348,0
WoBuGs,3003074857,0
Morty-luo,3034047412,0
Vidit-Ostwal,3056995446,0
azu,3147051994,0
tegnike,3035429935,0
steebchen,3203682901,0
karakanb,3275983098,0
kentcdodds,3229981468,0
Nathanjp91,3070005572,0
sharnoff,2989287738,0
babariviere,2987146455,0
ppalacean-amsoft,2999436533,0
scsmithr,2985729326,0
toyamarinyon,3072581386,0
homebodify,3137839856,0
physihan,3144152450,0
adeebshihadeh,3257783295,0
buddhika75,3164894746,0
buddhika75,3266988027,0
AtlantisPleb,3165441855,0
sugyan,3221520140,0
simonfishgit,3204479528,0
guidedways,3164250713,0
IngmarKrusch,3238330931,0
JoshLove-msft,3151126402,0
manekinekko,3174573841,0
yorickdowne,3167405378,0
mhclaudiu,3231573988,0
guhetier,3122218876,0
UndarkAido,3235055290,0
marrobi,3235116501,0
krokosik,3192291444,0
christianhelle,3127970135,0
lukepalmer,3111840737,0
msyyc,3241953835,0
MaryGao,3140115475,0
anderssonpof,3149689202,0
radical,3123563390,0
LoserCheems,3152988692,0
justinchuby,3146309919,0
LoserCheems,3126315393,0
christianhelle,3100828737,0
U8F69,3272660631,0
JonnyBurger,3159654331,0
MarekM25,3193777215,0
prakharb5,3246277050,0
ankush-jain-akto,3147110986,0
cd-rite,3236292101,0
dylan-smith,3199811450,0
xxchan,3255300970,0
BernieWhite,3219203139,0
marr75,3087132573,0
radical,3087519869,0
etosan,3171708235,0
DonnieBLT,3075542517,0
sugyan,3265709660,0
spbolton,3231951012,0
wataru-maeda,3271740125,0
ashwin-ant,2883083776,0
roninjin10,3138362649,0
HyunjunJeon,3204772289,0
ChrisRackauckas,3275448809,0
rcourtman,3168142663,0
oso-jukumari,3207910026,0
mikearnaldi,3208990831,0
badlogic,3237343612,0
max-sixty,2974598623,0
max-sixty,3069944091,0
bubblepipe,3155322770,0
elliotwutingfeng,3275298425,0
MaryGao,3133563194,0
rossbulat,3145684400,0
dylan-smith,3143461869,0
rhappe,3115094997,0
JFolberth,3227941715,0
kellyelton,3127446785,0
Windows10CE,3248671454,0
praveenkuttappan,3197145550,0
danielroe,3164390381,0
chris-oo,3164620580,0
l0lawrence,3173342316,0
JPetovello,3076218081,0
simmons777,3076220935,0
shreekrishnalamichhane,3265720375,0
TravisOnGit,3104322035,0
DonnieBLT,3075393765,0
DonnieBLT,3075441012,0
pelikhan,3198030839,0
trask,3225981072,0
harupy,3124498441,0
abh,3122939346,0
promisinganuj,3122952236,0
apcamargo,3234816295,0
DonnieBLT,3083525136,0
Nugine,3267561101,0
xerial,3111568498,0
AleksLitynski,3224959696,0
JamesNK,3103300290,0
intellectronica,3099661590,0
msander1983,3096804123,0
swathipil,3193533609,0
waldekmastykarz,3183201625,0
lpender,3134739597,0
ghost,3271638887,0
zfeng783721,3258874669,0
ogenstad,3187381620,0
rainersigwald,3187994326,0
StevenBucher98,3161435594,0
parikhdar,3173688499,0
KrzysztofCwalina,3173697083,0
pavelsavara,3082243434,0
U8F69,3196054892,0
zmeeeeeva,3210713346,0
priyankar4u2002,3222577402,0
c-eliasson,3074946943,0
pelikhan,3251526032,0
jsoref,3211974330,0
MaryGao,3135767729,0
davidknoll,3261725375,0
estruyf,3176314900,0
zaleslaw,3222790638,0
lupino3,3116983797,0
jcstein,3117032268,0
kelleyma49,3244713449,0
andrea9293,3199291372,0
cijothomas,3189115708,0
MaryGao,3133622089,0
adnanx-ecosmob,3218534257,0
frolic,3259314086,0
mayuki,3275527556,0
buddhika75,3266438007,0
mldangelo,3093045518,0
tamnd,3235751717,0
tamnd,3235768405,0
tamnd,3235943369,0
tamnd,3155157460,0
buddhika75,3266439285,0
tamnd,3246463929,0
guillaq,3135173092,0
buddhika75,3270934361,0
tamnd,3181773990,0
tamnd,3181823036,0
davegaeddert,3086917491,0
tamnd,3155185667,0
tamnd,3155426260,0
MontrealAI,3156805708,0
fhunleth,3240259232,0
MontrealAI,3214080645,0
toyamarinyon,3194842443,0
MontrealAI,3071178211,0
MontrealAI,3071277444,0
MontrealAI,3071343823,0
MontrealAI,3206967394,0
simba-git,3140927785,0
shinnku-nikaidou,3162190091,0
TethysPlex,3186020109,0
shinnku-nikaidou,3198575206,0
tamnd,3273046432,0
tamnd,3273046583,0
simba-git,3151226845,0
242816,3185922938,0
tamnd,3127738831,0
tamnd,3202173490,0
tamnd,3184550106,0
wintonzheng,3092262299,0
MontrealAI,3092497624,0
MontrealAI,3107461867,0
mikasoukhov,3128511682,0
that-one-arab,3207417553,0
halilozel1903,3165772232,0
CharlVS,3196457387,0
MontrealAI,3070963302,0
MontrealAI,3070989175,0
MontrealAI,3070996678,0
marsninja,3089316220,0
Rello,3071743797,0
Rello,3071800308,0
tamnd,3117211977,0
tamnd,3265076507,0
tamnd,3217129542,0
tamnd,3217133796,0
samayo,3134712263,0
peter-lawrey,3100540486,0
kolaente,3180473072,0
pavpanchekha,3254272347,0
MontrealAI,3254242633,0
simba-git,3151619436,0
MontrealAI,3088543986,0
tamnd,3172848374,0
tamnd,3172961755,0
tamnd,3172979634,0
tamnd,3173068418,0
MontrealAI,3089317826,0
tamnd,3268545179,0
tamnd,3268662913,0
tamnd,3222916905,0
tamnd,3222926660,0
desimone,3072240366,0
jcputney,3072289916,0
shinnku-nikaidou,3114044202,0
tamnd,3204171664,0
nguyenvanduocit,3120495054,0
tamnd,3196658841,0
vulcandth,3244793853,0
MontrealAI,3235815908,0
PrzemyslawKlys,3124532566,0
tamnd,3206328425,0
tamnd,3206351793,0
tamnd,3206355261,0
tamnd,3206356257,0
tamnd,3206370028,0
tamnd,3206371713,0
wieslawsoltes,3246163761,0
tamnd,3225657491,0
wieslawsoltes,3198679490,0
wieslawsoltes,3198782723,0
wieslawsoltes,3231269072,0
jonhadfield,3180086729,0
MontrealAI,3092121002,0
wintonzheng,3085231629,0
MontrealAI,3196253796,0
wieslawsoltes,3201747335,0
Sumukh,3116669224,0
georgi,3084390097,0
MihaiCristianCondrea,3218379799,0
DanielSinclair,3138202046,0
benjaminshafii,3083582996,0
tamnd,3178249725,0
tamnd,3178577296,0
buddhika75,3185775040,0
sserrata,3189800591,0
tamnd,3245927515,0
tamnd,3245957050,0
tamnd,3245958155,0
okhat,3116039813,0
tamnd,3245132120,0
tamnd,3245132272,0
tamnd,3245241234,0
MontrealAI,3127864708,0
developersdigest,3156394385,0
andrewm4894,3203698866,0
242816,3225317307,0
MontrealAI,3128738566,0
tamnd,3205923299,0
steplercamp,3187201705,0
toyamarinyon,3194886592,0
jonhadfield,3127595470,0
tamnd,3148956071,0
six7,3134630272,0
joamag,3134993065,0
tamnd,3276254440,0
tamnd,3166227862,0
tamnd,3145478506,0
MontrealAI,3126945223,0
tamnd,3205252261,0
geekan,3073988528,0
MontrealAI,3130603094,0
tamnd,3194683758,0
wieslawsoltes,3077794090,0
MontrealAI,3221064560,0
janbjorge,3246585663,0
evandempsey,3269939901,0
MontrealAI,3089492841,0
peter-lawrey,3089550921,0
MontrealAI,3170097675,0
leonardsellem,3116895468,0
georgi,3088175513,0
StephenDev0,3180776982,0
javiereguiluz,3116694005,0
buddhika75,3241875504,0
ObservedObserver,3077499205,0
tamnd,3132093331,0
binarybaron,3079487630,0
tamnd,3251927367,0
tamnd,3117479454,0
bmander,3225735844,0
MontrealAI,3104334878,0
nicarq,3138715735,0
tamnd,3132060889,0
tamnd,3188930540,0
tamnd,3189027271,0
tamnd,3210849459,0
tamnd,3210852571,0
tamnd,3210855174,0
lukaszsamson,3155876420,0
toyamarinyon,3103162131,0
MontrealAI,3160661842,0
wieslawsoltes,3176926186,0
mikasoukhov,3245273484,0
tamnd,3185988908,0
tamnd,3186235764,0
tamnd,3186370979,0
tamnd,3254612626,0
tamnd,3254625675,0
tamnd,3254643560,0
tamnd,3254713945,0
tamnd,3254774162,0
saikrishnarallabandi,3128810853,0
DanielSinclair,3242152170,0
MontrealAI,3216371842,0
Shamples,3098357525,0
jverbus,3200504043,0
wieslawsoltes,3176852318,0
wieslawsoltes,3176852231,0
tamnd,3226140029,0
tamnd,3226150925,0
tamnd,3226239737,0
tamnd,3262083930,0
tamnd,3242756226,0
tamnd,3240371488,0
MontrealAI,3267536102,0
pavpanchekha,3127634416,0
noahho,3176426672,0
tamnd,3198885347,0
tamnd,3199225165,0
tamnd,3242176894,0
MontrealAI,3081528523,0
MontrealAI,3270633990,0
MontrealAI,3089697416,0
mfreeman451,3166111840,0
tamnd,3218383782,0
MontrealAI,3164382546,0
MontrealAI,3190174013,0
DannyMac180,3148040261,0
buddhika75,3184427385,0
rbjarnason,3091983054,0
242816,3267083243,0
tamnd,3241447364,0
MontrealAI,3241547896,0
halilozel1903,3165776177,0
buddhika75,3217376498,0
nicarq,3158439672,0
tamnd,3181246188,0
tamnd,3181247831,0
tamnd,3181347954,0
rgerhards,3225729489,0
242816,3147282340,0
MontrealAI,3270128244,0
Zhangyanbo,3070206078,0
jdeng,3115569596,0
obi1kenobi,3155309516,0
sserrata,3193970456,0
tamnd,3190846339,0
tamnd,3191030036,0
MontrealAI,3136916421,0
MontrealAI,3092535538,0
tamnd,3205182893,0
Blaizzy,3070113078,0
MontrealAI,3116005590,0
tamnd,3154327287,0
tamnd,3268812378,0
tamnd,3268829096,0
tamnd,3268846237,0
joewandy,3119333424,0
MontrealAI,3138447198,0
MontrealAI,3138455722,0
nicarq,3155226207,0
tamnd,3152120728,0
tamnd,3152298871,0
peter-lawrey,3088288517,0
peter-lawrey,3088288596,0
MontrealAI,3105859310,0
tamnd,3168582609,0
CharlVS,3168561935,0
homanp,3096624559,0
marcklingen,3071679477,0
tamnd,3207244847,0
MontrealAI,3163814294,0
mfreeman451,3164715074,0
OEvortex,3108570703,0
tamnd,3215300990,0
tamnd,3215617755,0
nicarq,3161659328,0
MihaiCristianCondrea,3214658611,0
MontrealAI,3192643703,0
salehhashemi1992,3120334950,0
peter-lawrey,3089561662,0
georgi,3089578346,0
JayShortway,3208392232,0
tamnd,3147359141,0
tamnd,3147367102,0
tamnd,3147367137,0
lukaszsamson,3138274683,0
tamnd,3267121515,0
tamnd,3268167075,0
MontrealAI,3245195544,0
carlospolop,3122812546,0
tamnd,3164771364,0
corbt,3078301523,0
MihaiCristianCondrea,3242101908,0
buddhika75,3234718433,0
tamnd,3156070719,0
tamnd,3132332210,0
tamnd,3230591626,0
MontrealAI,3225695865,0
tamnd,3151140198,0
cpetersen,3236483536,0
MontrealAI,3160167429,0
CamDavidsonPilon,3169621399,0
bobzhang,3136119876,0
rgerhards,3123983209,0
MaestroError,3176641303,0
pakrym-oai,3153926490,0
tamnd,3153915899,0
MontrealAI,3074733010,0
tamnd,3154255316,0
MihaiCristianCondrea,3226087501,0
StephenDev0,3226087516,0
chance-wnb,3084480356,0
jdereg,3147026936,0
tamnd,3165333718,0
tamnd,3165345049,0
MontrealAI,3213271731,0
tamnd,3187393105,0
briangu,3197734895,0
patrick-ogrady,3071158083,0
MontrealAI,3213241441,0
tamnd,3226138669,0
tamnd,3248358388,0
wieslawsoltes,3244184667,0
ryokun6,3070775482,0
wieslawsoltes,3245054749,0
wieslawsoltes,3245064949,0
MontrealAI,3106017634,0
tamnd,3165912749,0
jdereg,3164306184,0
sapireli,3118419112,0
MontrealAI,3112073531,0
imgntn,3112822851,0
MontrealAI,3179287325,0
tamnd,3157117186,0
MihaiCristianCondrea,3157329611,0
tamnd,3157348880,0
tomquist,3158341192,0
MihaiCristianCondrea,3176001680,0
tamnd,3151532069,0
rbjarnason,3088655000,0
MontrealAI,3243143343,0
MontrealAI,3277634513,0
tamnd,3146934568,0
MontrealAI,3101097564,0
MontrealAI,3101111583,0
maxbbraun,3245816049,0
MontrealAI,3088974342,0
242816,3159579932,0
DragonJAR,3261802855,0
theosanderson,3078076001,0
mfreeman451,3165471210,0
nfcampos,3134877114,0
MontrealAI,3125104537,0
tamnd,3147113973,0
tamnd,3147214785,0
thim81,3120120935,0
MontrealAI,3169461044,0
djwhitt,3126063436,0
bmander,3249191998,0
bmander,3249160632,0
tamnd,3198466264,0
tamnd,3242607368,0
rbjarnason,3098624856,0
MontrealAI,3098650996,0
MontrealAI,3185386141,0
shinnku-nikaidou,3113920019,0
MontrealAI,3169857382,0
tamnd,3266277466,0
steipete,3225713689,0
MontrealAI,3127755352,0
jdereg,3158768858,0
jdereg,3158835809,0
ocavue,3117852096,0
mihneadb,3117950607,0
theepicsaxguy,3118225551,0
colinhacks,3221482393,0
jdereg,3147282611,0
jdereg,3147295730,0
jdereg,3147304059,0
michaellatman,3070308281,0
baogorek,3093833900,0
wieslawsoltes,3218978294,0
tamnd,3246802015,0
tamnd,3246851514,0
tamnd,3246858649,0
tamnd,3247118197,0
tamnd,3173584039,0
MontrealAI,3125325223,0
tamnd,3193044677,0
theepicsaxguy,3126699789,0
aliev,3266815573,0
tamnd,3144246398,0
abhayprasanna,3115503939,0
MontrealAI,3128465541,0
ocavue,3117808140,0
MaximeRivest,3205047107,0
tamnd,3164709158,0
tamnd,3164709679,0
tamnd,3164710539,0
tamnd,3164723047,0
tamnd,3222014139,0
tamnd,3269053880,0
tamnd,3269059339,0
tamnd,3269142942,0
tamnd,3269152138,0
tamnd,3269208110,0
tamnd,3205306500,0
tamnd,3205337262,0
tamnd,3205348454,0
peter-lawrey,3070998869,0
MontrealAI,3186155013,0
MontrealAI,3105692157,0
MaestroError,3262838537,0
goniszewski,3153282159,0
satmihir,3123672727,0
steveruizok,3128725710,0
selcukorkmaz,3153094394,0
peter-lawrey,3116532259,0
jcputney,3089509406,0
jcputney,3089516222,0
tamnd,3220048830,0
scosman,3163905355,0
tamnd,3237800841,0
tamnd,3238357970,0
tamnd,3238363594,0
jdereg,3147350602,0
MontrealAI,3218881690,0
roeniss,3263056188,0
DanielSinclair,3138688916,0
svilupp,3071620822,0
tamnd,3257099233,0
jdereg,3155388286,0
jdereg,3155406646,0
Producdevity,3165588259,0
compojoom,3082537413,0
tamnd,3176315123,0
wintonzheng,3078067394,0
MontrealAI,3155115383,0
jscarle,3213978236,0
tamnd,3155555653,0
tamnd,3165041645,0
MontrealAI,3181161476,0
tamnd,3147853764,0
tamnd,3266937733,0
tamnd,3204506715,0
peter-lawrey,3083496850,0
tamnd,3151520754,0
tamnd,3225661308,0
dlwh,3209960685,0
MontrealAI,3074154615,0
tamnd,3154388831,0
MontrealAI,3154432837,0
MontrealAI,3078103384,0
jdereg,3160084587,0
rickwierenga,3234091765,0
theepicsaxguy,3117298955,0
tamnd,3186964558,0
tamnd,3262891517,0
tamnd,3263278811,0
tamnd,3127713379,0
xpinjection,3073592919,0
piXelicidio,3123211936,0
MihaiCristianCondrea,3203564559,0
drhelius,3213822973,0
tamnd,3159547743,0
tamnd,3159677336,0
buddhika75,3147089029,0
MontrealAI,3070866123,0
tamnd,3249111262,0
tamnd,3249216796,0
tamnd,3249220751,0
shinnku-nikaidou,3161912590,0
brayniac,3104460267,0
tamnd,3246464539,0
tamnd,3246471463,0
tamnd,3245483008,0
tamnd,3245508418,0
tamnd,3245510205,0
tamnd,3245524881,0
tamnd,3245559648,0
tamnd,3245565170,0
tamnd,3245565788,0
tamnd,3235718417,0
timakin,3070478877,0
AgentEnder,3144958721,0
MontrealAI,3179796271,0
dlwh,3233755168,0
MihaiCristianCondrea,3256824443,0
jafioti,3257538654,0
DannyMac180,3094265026,0
MontrealAI,3165176711,0
tamnd,3258083486,0
MontrealAI,3119820891,0
scosman,3157127873,0
MontrealAI,3151011695,0
tamnd,3219917043,0
tamnd,3273670326,0
MontrealAI,3170025102,0
242816,3161867455,0
MontrealAI,3194379653,0
tamnd,3150087739,0
MontrealAI,3078763028,0
tamnd,3147116468,0
tamnd,3147120193,0
tamnd,3160660284,0
jxnl,3226586763,0
jaredsburrows,3193159437,0
peter-lawrey,3107828692,0
buddhika75,3183007483,0
peter-lawrey,3100834539,0
peter-lawrey,3100936715,0
tamnd,3121911296,0
MontrealAI,3122675833,0
patmmccann,3233130777,0
MontrealAI,3245798027,0
cablehead,3071051670,0
jdereg,3151079446,0
pkuehnel,3089195459,0
MontrealAI,3259952375,0
MontrealAI,3205553629,0
tamnd,3173512875,0
tamnd,3173517632,0
joshuafuller,3070069654,0
gabber235,3157263251,0
MontrealAI,3257764684,0
tamnd,3253296334,0
tamnd,3253359983,0
tamnd,3253365273,0
tamnd,3253479800,0
MontrealAI,3175480238,0
tamnd,3153227067,0
wieslawsoltes,3102796405,0
wieslawsoltes,3102998109,0
RchGrav,3166556581,0
peter-lawrey,3113591568,0
MontrealAI,3236291295,0
MontrealAI,3111576295,0
peter-lawrey,3089552251,0
jlaneve,3075417362,0
tamnd,3186314759,0
toyamarinyon,3195272939,0
tamnd,3132158951,0
kibaekkim,3217698989,0
242816,3145582973,0
tamnd,3222598868,0
radosroka,3253175799,0
geohot,3075333258,0
danielweinmann,3078070203,0
Wtrwx,3219824420,0
tufanbarisyildirim,3162468500,0
MontrealAI,3227213254,0
tamnd,3206215998,0
tamnd,3206216714,0
tamnd,3206263412,0
tamnd,3206268026,0
tamnd,3206268841,0
tamnd,3271694119,0
tamnd,3271695638,0
tamnd,3271791017,0
tamnd,3271854000,0
MontrealAI,3072047932,0
MontrealAI,3072057035,0
MontrealAI,3072144708,0
tamnd,3148289727,0
tamnd,3209273476,0
buddhika75,3209282878,0
tamnd,3209334920,0
tamnd,3209336798,0
tamnd,3120367562,0
MontrealAI,3158822129,0
wieslawsoltes,3208394934,0
kunaals,3144225231,0
KAVYANSHTYAGI,3136273177,0
osoykan,3124416938,0
tamnd,3245992141,0
tamnd,3245994506,0
tamnd,3246022257,0
tamnd,3244980562,0
tamnd,3245051153,0
tamnd,3245052993,0
buddhika75,3217442159,0
areibman,3131851537,0
tamnd,3177875065,0
lukaszsamson,3135042707,0
ilyabo,3145821183,0
tamnd,3276039931,0
tamnd,3276059667,0
hhuangwx,3276088119,0
tamnd,3276106770,0
tamnd,3276167860,0
tamnd,3276184754,0
tamnd,3276199987,0
tamnd,3276226034,0
tamnd,3148616936,0
tamnd,3148886220,0
tamnd,3148948418,0
sonkatalon,3077907302,0
kenkendk,3150065244,0
tamnd,3215994078,0
giorgosart,3268867971,0
tamnd,3267635375,0
tamnd,3267710556,0
242816,3219615828,0
tamnd,3134105952,0
tamnd,3134229795,0
noahho,3232972283,0
patmmccann,3104051432,0
tamnd,3117720862,0
MontrealAI,3245428477,0
tamnd,3206773842,0
tamnd,3206794901,0
MontrealAI,3206874814,0
tamnd,3206887972,0
MontrealAI,3089561797,0
MontrealAI,3089589381,0
tamnd,3224982283,0
tamnd,3224983351,0
MontrealAI,3104126611,0
slarson,3190222174,0
wickedyoda,3190323472,0
MontrealAI,3128912239,0
MontrealAI,3122244558,0
fredde254,3117483105,0
tamnd,3218824810,0
simba-git,3179990938,0
acoyfellow,3193208843,0
eplatonoff,3110986962,0
wieslawsoltes,3245299830,0
MontrealAI,3070305526,0
maxitg,3241903222,0
peter-lawrey,3070996846,0
MontrealAI,3110917030,0
tamnd,3188719124,0
tamnd,3146420504,0
tamnd,3250873071,0
tamnd,3250882409,0
tamnd,3250956264,0
tamnd,3251308023,0
wieslawsoltes,3226812605,0
tamnd,3147344095,0
tamnd,3147348581,0
tamnd,3147348679,0
tamnd,3147348715,0
tamnd,3156348932,0
leonteale,3156547075,0
tamnd,3156615599,0
CharlVS,3091305642,0
tamnd,3244903354,0
tamnd,3244903457,0
tamnd,3152161700,0
pavpanchekha,3152347024,0
PhilinTv,3148894928,0
MihaiCristianCondrea,3215043586,0
tamnd,3275635536,0
tamnd,3155583516,0
tamnd,3155587093,0
tamnd,3254919739,0
tamnd,3254937984,0
tamnd,3255231954,0
MontrealAI,3214342564,0
tamnd,3258822728,0
tamnd,3209886957,0
Kitenite,3119414824,0
remicolin,3153375782,0
patmmccann,3232013024,0
MontrealAI,3223296328,0
tamnd,3182399665,0
MontrealAI,3126455745,0
roeniss,3254977537,0
MontrealAI,3128598094,0
tamnd,3150988384,0
jdereg,3151030415,0
MontrealAI,3150059643,0
MontrealAI,3088719843,0
MontrealAI,3220280531,0
tamnd,3271720457,0
rbjarnason,3071120827,0
tamnd,3226047914,0
tamnd,3226090401,0
MontrealAI,3226103694,0
peter-lawrey,3083461757,0
wintonzheng,3092365507,0
dlwh,3164806093,0
tamnd,3247862935,0
tamnd,3247885428,0
tamnd,3247902756,0
tamnd,3248111475,0
tamnd,3248151251,0
tamnd,3198764641,0
tamnd,3144257366,0
tamnd,3144259027,0
tamnd,3144329813,0
dlwh,3232729657,0
buddhika75,3127358309,0
MontrealAI,3273857784,0
tamnd,3181450482,0
scosman,3130617808,0
MontrealAI,3184481589,0
MontrealAI,3184504338,0
drewstone,3071139526,0
geohot,3071146019,0
buddhika75,3164562881,0
marsninja,3107473031,0
tamnd,3168370635,0
tamnd,3170148477,0
wieslawsoltes,3192040238,0
Rello,3226230931,0
MontrealAI,3098613837,0
rbjarnason,3154412408,0
tamnd,3267664552,0
tamnd,3209693972,0
tamnd,3209720808,0
ObservedObserver,3070236675,0
ensideanderson12,3266388874,0
sledigabel,3172243435,0
MontrealAI,3151922977,0
slyapustin,3118485871,0
buddhika75,3131533817,0
tamnd,3175902875,0
tamnd,3175891612,0
tamnd,3175891417,0
tamnd,3236685170,0
tamnd,3236751682,0
tamnd,3236820083,0
tamnd,3236834007,0
developersdigest,3155075782,0
MontrealAI,3118675260,0
MihaiCristianCondrea,3267421537,0
wieslawsoltes,3225236938,0
wieslawsoltes,3225255474,0
MontrealAI,3106282197,0
tamnd,3190589998,0
jonedmiston,3118285412,0
MontrealAI,3087333913,0
buddhika75,3224619375,0
buddhika75,3124275720,0
rgerhards,3124777766,0
buddhika75,3266407818,0
MontrealAI,3118775772,0
mfreeman451,3164173669,0
PhilinTv,3149111355,0
tamnd,3239358687,0
wilx,3199861428,0
tamnd,3199966677,0
MontrealAI,3218405438,0
tamnd,3207910001,0
tamnd,3207955834,0
tamnd,3207958673,0
tamnd,3208344006,0
benjaminshafii,3122351306,0
Rello,3246158345,0
tamnd,3135359470,0
MontrealAI,3119575008,0
buddhika75,3190845005,0
wieslawsoltes,3176790902,0
tamnd,3226733916,0
orangecoding,3116762018,0
sashabaranov,3223924772,0
tamnd,3139813009,0
marcio,3148044268,0
ZihanWang314,3206790763,0
meiliang86,3074502051,0
danielweinmann,3077042927,0
jaaydenh,3077209618,0
tamnd,3258092078,0
