real_human_author,pull_request_id,comments_by_human_maintainers
m-kaique,3138465056,0
F43M,3138467617,0
DaniloRamalhoSilva,3138468216,0
mrjoncastro,3138522608,0
mrjoncastro,3138522733,0
GuiHeinrichs,3138538734,0
phellipeandrade,3138550574,0
FVitor7,3138562406,0
silva021,3138571932,0
f1evel,3138575026,0
FVitor7,3138582468,0
BrunoRochaBelo,3138587090,0
CEDBRASIL,3138604654,0
andersjay,3138606610,0
andersjay,3138618021,0
Nikolasyuri7,3138641311,0
mrjoncastro,3138643742,0
andersjay,3138647016,0
mrjoncastro,3138648839,0
f1evel,3138659124,0
Nikolasyuri7,3138668028,0
Phacorrea,3138673466,0
F43M,3138675719,0
Phacorrea,3138689575,0
Nikolasyuri7,3138708664,0
Phacorrea,3138709280,0
mrjoncastro,3138717339,0
mrjoncastro,3138734208,0
CEDBRASIL,3138734313,0
mrjoncastro,3138749882,0
luizof,3138751636,0
jairnhzedinger,3138769961,0
CEDBRASIL,3138797983,0
CEDBRASIL,3138805609,0
brunenrique,3138838089,0
CEDBRASIL,3138869900,0
DDDines,3139121531,0
jairnhzedinger,3139427513,0
DDDines,3139482213,0
BabiNoli,3139578866,0
msantos51,3139718965,0
DDDines,3139870623,0
DDDines,3139875563,0
DDDines,3140038302,0
DDDines,3140058419,0
PMorais13,3140082253,0
DDDines,3140111500,0
DDDines,3140128351,0
rfranciotti,3140158555,0
msantos51,3140172406,0
Nikolasyuri7,3140229968,0
mrjoncastro,3140292919,0
thiaguiimh,3140476045,0
brunenrique,3140492144,0
ThallesCanela,3140492884,0
Healseyn,3140497681,0
msantos51,3140519722,0
ferlicio,3140573699,0
msantos51,3140577796,0
brunenrique,3140641238,0
pedrohenriquecavalcanti,3140784551,0
ferlicio,3140809514,0
brunenrique,3140822316,0
Nikolasyuri7,3140824079,0
brunenrique,3140830960,0
ThallesCanela,3140837980,0
DDDines,3140909955,0
DDDines,3140930744,0
ferlicio,3140958974,0
racoci,3140972481,0
mrjoncastro,3140992672,0
mrjoncastro,3141029834,0
pedrohenriquecavalcanti,3141048440,0
msantos51,3141091044,0
ftcconsultoria,3141111981,0
msantos51,3141118077,0
ftcconsultoria,3141136060,0
msantos51,3141138088,0
agenciaspace,3141153425,0
malgany,3141169063,0
pmarkun,3141173949,0
NA8585,3141194274,0
LuanAlves2,3141205741,0
malgany,3141208116,0
LuanAlves2,3141214729,0
LuanAlves2,3141253422,0
ftcconsultoria,3141311068,0
ferlicio,3141338429,0
ferlicio,3141452360,0
mpnetto,3141460900,0
JonatasFischer,3141463659,0
ferlicio,3141466303,0
CoYoDuDe,3258877733,0
wintonzheng,3258956169,0
greglg45,3258961614,0
mo7bq8,3258983940,0
lisu188,3258984272,0
sohamxda7,3259081894,0
jlguenego,3259091558,0
HGhurbani,3259152872,0
MK513,3259169150,0
WSG23,3259212271,0
sw1029,3259223187,0
greglg45,3259226523,0
zelalemgb,3259257263,0
zilinwang617,3259268223,0
shaunmcn2001,3259275350,0
matt-truscott,3259306280,0
boguckicollection,3259310745,0
Bet-Zero,3259334410,0
arran4,3259358756,0
igorworkman,3259379717,0
Divyarajsinhsolanki,3259403700,0
Fr3doo,3259414687,0
hyndex,3259417407,0
sw1029,3259429577,0
cagecorn,3259433109,0
redog,3259456736,0
jon9314,3259470983,0
grolu,3259471703,0
daniellbaii,3259503561,0
AIVIN311,3259504442,0
cssius111,3259526512,0
iean,3259526695,0
selimcagri,3259527308,0
Ahthe45th,3259535346,0
redog,3259544348,0
k3rn3ld3v,3259546047,0
Dylmoco,3259566878,0
greglg45,3259578774,0
percynguyen92,3259593520,0
chafiq1992,3259603198,0
Likio3000,3259628744,0
CyanAutomation,3259631150,0
Divyarajsinhsolanki,3259653402,0
mikmort,3259670850,0
maxirmx,3259688259,0
Divyarajsinhsolanki,3259727738,0
rep0mancer,3259745415,0
Divyarajsinhsolanki,3259751936,0
ytydt,3259763739,0
iean,3259766240,0
sw1029,3259769474,0
TheKnarf,3259774492,0
nairo91,3259797222,0
tareko,3259806171,0
leonardo-matteucci,3259867077,0
Ximtecs,3259887814,0
deadchannelsky,3259907266,0
Cor9Kase,3259913434,0
chafiq1992,3259917033,0
greglg45,3259936210,0
Albe83,3259942502,0
zache-fi,3259944281,0
sobrase,3259954505,0
HallowGuy,3259956041,0
RyanJ3,3259966906,0
x0f5c3,3259975956,0
KHCFirm,3259978081,0
alexlitwinski,3260007100,0
mavericks-app,3260028417,0
fernandomema,3260032410,0
InnerWerks,3260033331,0
zache-fi,3260044358,0
IsM1ku,3260049383,0
saltman80,3260064941,0
galaxysoldier97,3260079051,0
GoulvenF,3260083467,0
vlandivir,3260119090,0
creditimpact,3260146521,0
Pakal72,3260156054,0
shyguyrymakesai,3260158636,0
redog,3260173837,0
WSG23,3260184410,0
orleonbatista,3260216879,0
dainei-makino,3260220854,0
WSG23,3260231707,0
zache-fi,3260251202,0
onedot9191,3260256624,0
JanushMaj,3260268987,0
LPTrade994,3260269170,0
cvt8,3260275036,0
zache-fi,3260301603,0
Chilingaryan,3260310942,0
fledit-sh,3260316359,0
tarastm95,3260316776,0
sajjadzea,3260320028,0
AntalJozsefminiszterur88,3260337018,0
quentinbragard,3260339135,0
ludovickNinja,3260365135,0
EmmanuelZaleta,3260370038,0
luizjrlopes,3260370938,0
flatpickles,3229248647,0
flatpickles,3229249461,0
vcortez1004,3229253646,0
ThunderMentalist,3229254441,0
oshanpanditcommando360,3229257848,0
achavala,3229261651,0
jdfalk,3229264075,0
maruyamamasaya,3229270390,0
akoruti,3229270702,0
bararchy,3229271693,0
MrME-CodeSmith,3229276767,0
wagskydive,3229290413,0
chrisrobison,3229294335,0
vlandivir,3229296271,0
jroo162000,3229299211,0
Y-Kilic,3229303182,0
tugraskan,3229303683,0
VincentAurez,3229303708,0
Ready2Learn2025,3229312033,0
helloshowup,3229314725,0
ofarukkalkan,3229315320,0
Repelstelertje,3229317507,0
Y-Kilic,3229318349,0
domin211,3229330947,0
DongyuZhao,3229333594,0
fernandopretell,3229333819,0
osmond,3229335419,0
SudarshananGSS,3229342688,0
jackandcarter,3229343728,0
MarkiZdeGenerAt,3229346449,0
cedricNA,3229353426,0
7L7K,3229354071,0
seutje,3229359773,0
Jcanman1,3229360683,0
SudarshananGSS,3229364813,0
brucehart,3229369940,0
wagskydive,3229372604,0
zArgonaut,3229374148,0
kadircicek34,3229378993,0
EdwardTichaud,3229383761,0
Alien-AV,3229386430,0
DongyuZhao,3229392356,0
edgesigma,3229392515,0
tommcarrr,3229403073,0
Y-Kilic,3229403653,0
stuartffh,3229409103,0
FragazBR,3229409702,0
Alkass,3229410123,0
terzikk,3229414896,0
lauri0,3229416564,0
stephenszpak,3229422980,0
dhanush-srinivas,3229424792,0
wagskydive,3229425519,0
edgcht,3229426448,0
DongyuZhao,3229430262,0
jackandcarter,3229439756,0
gegu4,3229440236,0
edgcht,3229441721,0
zcm58,3229443434,0
PradanaIN,3229444731,0
Abel-cordero,3229448756,0
jaimejaramilloarias,3229452921,0
Skelly0,3229454881,0
qqrm,3229454977,0
EdwardTichaud,3229455216,0
edgcht,3229460782,0
fahertym,3229466866,0
edgcht,3229476467,0
jroo162000,3229477492,0
Gms006,3229483582,0
mnbrog,3229483762,0
theviderlab,3229485264,0
k-abai,3229490575,0
TugrulKaraaslan,3229495781,0
patolina1000,3229496160,0
acrinym,3229503614,0
staggeredsix,3229506557,0
Abel-cordero,3229512966,0
Rignesh-EWW,3229518931,0
fahertym,3229521320,0
pensadorresolvedorcortex,3229521689,0
gerohuels,3229523891,0
TugrulKaraaslan,3229532816,0
GraceGuideAI,3229534548,0
Exekutiveone,3229539342,0
supermarsx,3229546256,0
xhtdby,3229546756,0
KnowMe-app,3229548564,0
dannyaudian,3229549652,0
bararchy,3229550277,0
bararchy,3229551678,0
RONALDO-C-DLH,3229552966,0
dgcastillof,3229553634,0
Gms006,3229559923,0
supermarsx,3229562668,0
deepakmauryacs,3229565059,0
IcHiGo-KuRoSaKiI,3229569818,0
wagskydive,3229574273,0
Gms006,3229580236,0
patolina1000,3229595344,0
AhmedChlk,3263687382,0
cjtrowbridge,3263687545,0
BeerBear85,3263688452,0
maksym-arutyunyan,3263694269,0
wholton,3263694837,0
Ladvien,3263696468,0
Ochoginobili-Ballad,3263697118,0
AlvaroLS01,3263700497,0
sebasrodusa,3263708603,0
hassantennn,3263714451,0
dainei-makino,3263714958,0
dvaitam,3263717050,0
MichaelKappel,3263720249,0
vagabond1215,3263720344,0
thiwi,3263720950,0
Spider19996,3263721410,0
Alphonsus411,3263727365,0
dvaitam,3263730298,0
YasinHossain,3263733185,0
ddumaa,3263733659,0
jdiazsg,3263734603,0
ambadychandran,3263735959,0
fraven01,3263738394,0
estebangveltia,3263740400,0
IsM1ku,3263741094,0
fraven01,3263741916,0
fraven01,3263742924,0
jonathan-nascimento51,3263744499,0
tatatupi,3263744737,0
mrnosilrub,3263749385,0
fraven01,3263749475,0
fraven01,3263750648,0
MontrealAI,3263754813,0
KilianC3,3263756885,0
Offonika,3263759283,0
MichaelKappel,3263768024,0
Tomguerine,3263768325,0
Nederfors,3263769707,0
fraven01,3263770946,0
cagecorn,3263771504,0
fraven01,3263771860,0
Tomguerine,3263773396,0
fraven01,3263773572,0
harrymcdonagh,3263774626,0
fraven01,3263774657,0
dvaitam,3263774685,0
bvweerd,3263775722,0
pauloheg33,3263776171,0
VimsRocz,3263780545,0
albozes,3263782009,0
bruno-peres-dev,3263786032,0
igorworkman,3263786489,0
bruno-peres-dev,3263787498,0
Baaggii,3263790907,0
turdjali,3263794302,0
CyanAutomation,3263796295,0
estebangveltia,3263799705,0
bullenb,3263799752,0
vagabond1215,3263799821,0
sebasrodusa,3263800763,0
AhmedChlk,3263801576,0
kashbur,3263802528,0
estebangveltia,3263802782,0
EoghannIrving,3263804494,0
rammedisetti,3263808347,0
OtaglivE999,3263809715,0
EoghannIrving,3263813884,0
ferbas76,3263815575,0
deemoe404,3263816565,0
Joewus12345,3263819893,0
Baaggii,3263820845,0
Skyrac,3263821096,0
davidho27941,3263825066,0
JPA31000,3263827374,0
robcfa,3263830916,0
horozco,3263832265,0
officialprakashkumarsingh,3263834957,0
p1once,3263839090,0
adamabdelhamed,3263839418,0
bastelix,3263843464,0
JulesMellot,3263845244,0
BONJOUR2025,3263845901,0
hyndex,3263846832,0
KILKA1001,3263847214,0
nuclearfall,3263850953,0
elide-us,3263852253,0
ianwagner,3263852822,0
ravenoak,3263854335,0
chelokot,3263859255,0
Szyoo,3263864593,0
estebangveltia,3263865317,0
estebangveltia,3263865836,0
mystafe,3263867035,0
mkatbalasd,3263868956,0
turdjali,3263869125,0
buymeagoat,3263876865,0
sw1029,3263878236,0
AdamLubinsky,3263879158,0
Fmahlow,3263879990,0
cagecorn,3263882934,0
AndyJBen,3156958580,0
WSG23,3156955631,0
AlienScribe,3156952495,0
pogo-pedagog,3156946260,0
hamusapriv,3156944763,0
tommcarrr,3156943225,0
AsaTyr2018,3156941758,0
GimMarSil,3156939643,0
wboxxx,3156936348,0
kaan84k,3156934930,0
asafelobotomy,3156934418,0
Charelk2,3156924048,0
DinisCruz,3156923899,0
borhae,3156913323,0
SchoudharyCNT,3156912040,0
tyagishubham177,3156911897,0
AndyJBen,3156909307,0
WillyAmmm,3156906388,0
khaleela3mer,3156899549,0
PlayerReadyPortsmouth,3156899500,0
carlostoek,3156893559,0
mblackst,3156891103,0
slitzer,3156888709,0
antialias,3156887464,0
ofarukkalkan,3156878124,0
acrinym,3156877609,0
Dr-rer-nat-Who,3156874648,0
celalasc,3156873804,0
denuoweb,3156873438,0
Study-Hollysong,3156869773,0
Tallenholm,3156868437,0
MaxK789,3156868173,0
ramanugut,3156867581,0
EnvrA,3156866831,0
showyouhow83,3156861917,0
Abel-cordero,3156859650,0
quentinbragard,3156859583,0
asharara88,3156858025,0
jefsev,3156858004,0
rajatguptaa,3156855655,0
pixel4lex,3156843757,0
wboxxx,3156830652,0
Ahammedsajal,3156829545,0
batdowg,3156826976,0
EnvrA,3156826225,0
ClearSkyDev,3156825118,0
Alex-Teotonio,3156823896,0
WillyAmmm,3156823374,0
borhae,3156822229,0
hamusapriv,3156820419,0
WSG23,3156819057,0
Tallenholm,3156816878,0
ArtemisAI,3156815548,0
ShurexBRT,3156811965,0
Csp-Ai,3156810991,0
harumarion,3156807620,0
AT-KB,3156804113,0
aaguiarz,3156803349,0
tuhuynh27,3156801832,0
WillyAmmm,3156800591,0
turdjali,3156797106,0
robertoteto6,3156794819,0
joelmagoun,3156794429,0
coldworld22,3156793444,0
Charelk2,3156789185,0
filip-porebski,3156789001,0
ToniKroosome,3156786917,0
hlgssn,3156771293,0
hamusapriv,3156769627,0
robertoteto6,3156768352,0
Charelk2,3156765838,0
asharara88,3156758643,0
Ahammedsajal,3156758534,0
pmerrison,3156758238,0
hamasyo222,3156757545,0
turdjali,3156755247,0
batdowg,3156752106,0
Darkhey,3156748467,0
MaxK789,3156748328,0
estensen,3156747809,0
svc-design,3156746738,0
jefsev,3156746513,0
douzils,3156745486,0
Xingchen-xin,3156745430,0
teenu,3156744723,0
WillyAmmm,3156743632,0
filip-porebski,3156740247,0
artivilla,3156738869,0
ccustodio99,3156738374,0
drittich,3156733771,0
deepakmauryacs,3156731525,0
Black1151,3156729886,0
asharara88,3156729455,0
Huy1234secret,3156729088,0
andinox,3156728205,0
hamusapriv,3156725952,0
hamasyo222,3156725312,0
Toastaspiring,3156725103,0
Madlumi,3156724060,0
misatss,3143246125,0
sj1035113,3143248278,0
IgorShadurin,3143251391,0
heinrichwest,3143251782,0
afeder,3143251970,0
Schibum,3143252185,0
ClubBoss,3143253582,0
Krealer,3143254420,0
allegium,3143254515,0
def-mycroft,3143259055,0
arran4,3143260770,0
a-d-iii,3143260852,0
nikhilsath,3143261281,0
heinrichwest,3143265350,0
umairyaseen77,3143266354,0
gabrielciucaalbu,3143272257,0
javieralaves,3143272638,0
BamdadTabari,3143275259,0
recepasl44,3143276929,0
BamdadTabari,3143279125,0
adrianwedd,3143281606,0
ShakassOne,3143282687,0
TJ-2,3143283759,0
dasunsucharith,3143283850,0
cperales,3143285266,0
KleinerBaum,3143285924,0
Antaqor,3143288639,0
apostolovbg,3143288845,0
Deathsgift66,3143290936,0
SebastienChevallier,3143291573,0
ClubBoss,3143294036,0
NikolayNN,3143294793,0
wolski,3143295849,0
recepasl44,3143297299,0
denyskozak,3143299188,0
trionnemesis,3143300506,0
SphaeroX,3143310942,0
nikhilsath,3143311082,0
TechiStack,3143313185,0
recepasl44,3143313734,0
adrianwedd,3143317423,0
Cobykenobi,3143322921,0
All8yMySelf,3143323371,0
kaan84k,3143326642,0
Tallenholm,3143329275,0
tsampolion,3143329841,0
facussc24,3143334014,0
Krealer,3143335740,0
dot-gabriel-ferrer,3143337693,0
ramanugut,3143338133,0
Eden-Eldith,3143347887,0
zoedolan,3143348791,0
borhae,3143350001,0
DelfsEngineering,3143350826,0
g-but,3143355056,0
charlesvestal,3143357544,0
XinnorLab,3143358540,0
Denis-RZ,3143361038,0
hex5e,3143364461,0
Black1151,3143366866,0
prabhuvajjiram,3143367479,0
KristopherKubicki,3143372358,0
facussc24,3143373302,0
captainminh1999,3143374615,0
inverted-capital,3143376699,0
ili-ad,3143379887,0
mmdclx,3143379938,0
Orgindy,3143380201,0
Orgindy,3143380317,0
adrianwedd,3143382043,0
denyskozak,3143382897,0
Dadudekc,3143382940,0
wolski,3143383976,0
themaras,3143385472,0
canergulgec,3143386231,0
prabhuvajjiram,3143390683,0
benoitbds,3143395511,0
a-d-iii,3143397039,0
adamabdelhamed,3143406331,0
dylandhall,3143407539,0
hana-dev-code,3143407809,0
Trevys59,3143409066,0
markymark5127,3143415286,0
drewwilliamsrostron,3143417076,0
dfquinn23,3143423964,0
EnvrA,3143425056,0
Lunedev03,3143425068,0
sawa0103,3143427173,0
zoedolan,3143427172,0
KristopherKubicki,3143430631,0
Orgindy,3143433257,0
fraven01,3143433407,0
CreativeNewEra,3143433589,0
Mloweedgar,3143434798,0
shroominic,3143434947,0
Kote87,3143435484,0
BeatArnet,3143437531,0
LuciusBest,3143439061,0
crowka,3143440640,0
mbrt26,3143449341,0
ProjectsGm2,3234021490,0
Radilovk,3234041281,0
solresol,3234062011,0
ProjectsGm2,3234072208,0
ClubBoss,3235705277,0
bastelix,3235799710,0
AmirrezaFarnamTaheri,3236133962,0
ProjectsGm2,3236423689,0
Deathsgift66,3236503265,0
reybeld94,3237063564,0
m4rvin42,3237178788,0
pykello,3237192954,0
SidU,3237309839,0
aolson078,3237452761,0
tarastm95,3237624304,0
Rachid91674,3157928325,0
samedhi,3157928328,0
joeloverbeck,3157925524,0
bastelix,3157920392,0
Hadrien-Cornier,3157918072,0
seanwevans,3157917039,0
mjy9088,3157915861,0
muratcangencturk,3157900190,0
LAPrice90,3157900062,0
yashas-13,3157900013,0
arieldaniely,3157898865,0
jrwishart93,3157898733,0
KT053374,3157893868,0
TugrulKaraaslan,3157892657,0
seanwevans,3157892067,0
waor1990,3157890978,0
xioux1,3157886442,0
KT053374,3157886213,0
AbuAli85,3157884764,0
GritsyukLeonid,3157884730,0
ClubBoss,3157884194,0
FatihSeida,3157876815,0
arjun18rama,3157875254,0
TugrulKaraaslan,3157874355,0
WPamc,3157871835,0
seanwevans,3157870504,0
seanwevans,3157868375,0
Charelk2,3157867830,0
cagecorn,3157867312,0
Flexiblefabric,3157866688,0
muratcangencturk,3157864315,0
splanck,3157861976,0
PKrokosz,3157861974,0
PKrokosz,3157861567,0
skywardcloud,3157858306,0
batdowg,3157857780,0
skywardcloud,3157857608,0
skywardcloud,3157856175,0
epl1000,3157854898,0
TugrulKaraaslan,3157854206,0
MyEcoria,3157854106,0
SenergyGroup,3157844848,0
diegomrodrigues2,3157841158,0
TugrulKaraaslan,3157836013,0
HGhurbani,3157833324,0
sagnik150699,3157828459,0
moshemery,3157822864,0
TugrulKaraaslan,3157818729,0
awkward-3312,3157818653,0
BeatArnet,3157818307,0
joeloverbeck,3157815242,0
d0tTino,3157808154,0
nnabuuu,3157805754,0
llk010502,3157804115,0
aseetharam,3157803238,0
DeForestt,3157802852,0
hakunaTgl,3157800877,0
splanck,3157800589,0
Charelk2,3157800101,0
MontrealAI,3157799504,0
farimano,3157795796,0
D8taShark,3157793284,0
Tallenholm,3157791112,0
gfitzpatrick4,3157788792,0
xvmdvx,3157787461,0
rwjblue,3157787243,0
epl1000,3157787196,0
andoriyu,3157786521,0
margadonchuk,3157785709,0
buchholz2,3157784735,0
seanwevans,3157783886,0
arpitt07,3157780051,0
Ernesto1214,3157779480,0
MontrealAI,3157778548,0
margadonchuk,3157777712,0
CooperStansbury,3157776264,0
KT053374,3157775510,0
Efimenko2002,3157773347,0
seanwevans,3157773236,0
Charelk2,3157772018,0
eliotcougar,3157769560,0
nikhilsath,3157767424,0
TonyDeRosia,3157766766,0
nikhilsath,3157766380,0
arthurmarba,3157766277,0
Zwiebelmettwurst,3157766181,0
arthurmarba,3157765058,0
FatihSeida,3157764251,0
ArtyPartik,3157763167,0
splanck,3157761449,0
pbeaucage,3157758876,0
santif,3157758832,0
margadonchuk,3157758279,0
jrwishart93,3157750911,0
freakingjesus,3157750400,0
pdakshesh35,3157747907,0
timfee,3157747902,0
yizunwong,3157747605,0
DebelToni,3157747602,0
JustLinkIt1,3157742929,0
ChangeinX,3224513287,0
achavala,3224512576,0
ByteRookie,3224511425,0
orionasc,3224509932,0
Komzpa,3224509374,0
Komzpa,3224508872,0
suzyeaston,3224508831,0
masssi164,3224505402,0
XargonWan,3224504359,0
fotomash,3224500673,0
shefben,3224497773,0
jhull123,3224497604,0
shefben,3224496915,0
andrehrferreira,3224484252,0
pumpCurry,3224483160,0
mikmort,3224474725,0
raymondzheranlei-github,3224474627,0
MontrealAI,3224473633,0
shefben,3224471468,0
mikmort,3224467909,0
navery-dev,3224467553,0
shefben,3224463407,0
Safalsharma1991,3224463253,0
bleonheart,3224462951,0
khanukov,3224462726,0
ponapalt,3224462605,0
mikmort,3224462589,0
tzhangmc,3224461872,0
Bjarnp,3224460454,0
Jcanman1,3224459059,0
shefben,3224458064,0
Bjarnp,3224457837,0
MontrealAI,3224457736,0
GreyNV,3224456450,0
RealTreasury,3224454182,0
Adlai-byte,3224453791,0
Angel-Abc,3224450730,0
batkins33,3224450387,0
mikmort,3224448471,0
supermarsx,3224448366,0
elementary-particles-Man,3224443505,0
bleonheart,3224442027,0
livingcodez,3224440872,0
batkins33,3224439898,0
DerGamer009,3224437845,0
MontrealAI,3224434949,0
stevencowell,3224434934,0
Bjarnp,3224433609,0
batkins33,3224429652,0
CynthiaArdman-Appomni,3224427711,0
stevross-git,3224427009,0
ByteRookie,3224425894,0
supermarsx,3224425199,0
puppe1990,3224423813,0
atariryuma,3224422642,0
RealTreasury,3224420476,0
brentjlaf,3224419542,0
grimaldi89,3224419062,0
achavala,3224418348,0
ariannamethod,3224416371,0
DXKindustries,3224413876,0
print3git,3224412923,0
stevross-git,3224410554,0
ByteRookie,3224405800,0
siddharthshah87,3224405118,0
AllanSchergerGitHub,3224405083,0
sxfoster,3224404221,0
Morlock52,3224404156,0
Meltyas,3224403614,0
michaelzick,3224402965,0
Clubmd24,3224401827,0
Sankari1984,3224399798,0
Komzpa,3224397026,0
MontrealAI,3224396614,0
stevross-git,3224395991,0
siddharthshah87,3224392688,0
BPForbes,3224391489,0
Safalsharma1991,3224388441,0
1ucian,3224385657,0
Bjarnp,3224384804,0
pkp24,3224384031,0
rafalkorbaczynski,3224383277,0
brentjlaf,3224382905,0
DXKindustries,3224382289,0
black77dragon,3224381433,0
black77dragon,3224381334,0
1ucian,3224380128,0
CyberCastle,3224379109,0
Delwing,3224378754,0
solresol,3224377204,0
DXKindustries,3224375446,0
Bjarnp,3224374205,0
black77dragon,3224373051,0
shefben,3224371757,0
skyde,3224370494,0
shefben,3224368876,0
dylanpicart,3224365000,0
M1ght1203,3224364900,0
Komzpa,3224364779,0
fotomash,3224362903,0
ggb367,3264392260,0
CyberHandLLC,3264380759,0
lucasmarcelin0,3264376926,0
meirhorwitz,3264374290,0
matthew-webber,3264373907,0
leonardo-matteucci,3264372784,0
waor1990,3264364486,0
achaibo,3264358610,0
TofaJede,3264356417,0
lesven,3264351960,0
idforgpt0,3264346255,0
SkyLostTR,3264343350,0
machado470,3264339344,0
TofaJede,3264338343,0
FreddyE1982,3264335622,0
sw1029,3264335208,0
sbriggssjc,3264333837,0
limboSeeker,3264327846,0
rohan47,3264326104,0
FreddyE1982,3264323247,0
PRichardsKSMTA,3264319258,0
sbriggssjc,3264316223,0
leonardo-matteucci,3264316105,0
jenbyrne24,3264313894,0
mabaan,3264311270,0
roymichaels,3264309230,0
its-dedsec,3264307296,0
maxirmx,3264304983,0
gabofunebre,3264302740,0
rcortese,3264300398,0
FreddyE1982,3264297281,0
exondre,3264295545,0
Clayton-McCormack,3264295521,0
sbriggssjc,3264293715,0
mrnosilrub,3264290632,0
S37HCl1F70N,3264289139,0
machado470,3264284830,0
muratturan19,3264284517,0
shafquat-quadar,3264280763,0
jirispilka,3264279015,0
dmorazzini23,3264278650,0
davisengeler,3264276594,0
FreddyE1982,3264275012,0
anbepa,3264273843,0
FreddyE1982,3264271340,0
reactima,3264270702,0
kjhsu1,3264268884,0
dvaitam,3264260873,0
dvaitam,3264260693,0
Johnygood27,3264258064,0
ACOSTA-TW,3264257056,0
mabaan,3264256784,0
dvaitam,3264252388,0
roymichaels,3264250399,0
jaden-miguel,3264248510,0
nK3406,3264248478,0
kashbur,3264246474,0
dvaitam,3264246036,0
iamramakanthreddyk,3264234971,0
dvaitam,3264233823,0
FreddyE1982,3264233318,0
MrMoneyDeveloper,3264232625,0
achavala,3264229393,0
dvaitam,3264224369,0
